round,loss,accuracy
6,0.452564001083374,0.875219683655536
7,0.4269986152648926,0.8857644991212654
8,0.3686603307723999,0.9209138840070299
9,0.34012371301651,0.9402460456942003
10,0.3268064558506012,0.9332161687170475
0,0.6634100079536438,0.70298769771529
1,0.577859103679657,0.875219683655536
2,0.5771677494049072,0.6731107205623902
3,0.49925073981285095,0.8804920913884007
4,0.4556412696838379,0.9191564147627417
5,0.4196676015853882,0.929701230228471
6,0.39681461453437805,0.9279437609841827
7,0.37369269132614136,0.9349736379613357
8,0.3610236942768097,0.9349736379613357
9,0.3139871656894684,0.9437609841827768
10,0.295932799577713,0.9507908611599297
0,0.7113962173461914,0.6274165202108963
1,0.5951617956161499,0.9121265377855887
2,0.5335085988044739,0.9279437609841827
3,0.48761802911758423,0.9314586994727593
4,0.4437128007411957,0.9402460456942003
5,0.40839019417762756,0.9384885764499121
6,0.38974693417549133,0.9367311072056239
7,0.3382512331008911,0.9402460456942003
8,0.32063451409339905,0.9472759226713533
9,0.3380752503871918,0.9332161687170475
10,0.3834408223628998,0.843585237258348
