round,loss,accuracy
0,0.7863621711730957,0.22495606326889278
1,0.7055227756500244,0.38137082601054484
2,0.6396926045417786,0.8875219683655536
3,0.5774848461151123,0.9349736379613357
4,0.5193951725959778,0.9314586994727593
5,0.46224719285964966,0.9349736379613357
6,0.4093986749649048,0.9367311072056239
7,0.36246511340141296,0.9437609841827768
8,0.3222676217556,0.9472759226713533
9,0.2887537181377411,0.9490333919156415
10,0.26108619570732117,0.9525483304042179
0,0.7106700539588928,0.4710017574692443
1,0.6324443221092224,0.6994727592267135
2,0.5752534866333008,0.7346221441124781
3,0.5298241972923279,0.7539543057996485
4,0.4919606149196625,0.7592267135325131
5,0.45906224846839905,0.7680140597539543
6,0.43109413981437683,0.7943760984182777
7,0.40856698155403137,0.8014059753954306
8,0.3892727196216583,0.8084358523725835
9,0.3739835321903229,0.8137082601054482
10,0.3608414828777313,0.8154657293497364
0,0.7183492183685303,0.44815465729349735
1,0.6909856200218201,0.5782073813708261
2,0.5704677104949951,0.7908611599297012
3,0.47851842641830444,0.8189806678383128
4,0.413881778717041,0.8224956063268892
5,0.3688099682331085,0.8400702987697716
6,0.3336440920829773,0.8558875219683656
7,0.3078943192958832,0.8646748681898067
8,0.2882487177848816,0.8717047451669596
9,0.2731669843196869,0.8769771528998243
10,0.2613544464111328,0.8804920913884007
0,0.692645788192749,0.6028119507908611
1,0.6345367431640625,0.7152899824253075
2,0.636712908744812,0.6274165202108963
3,0.6504303216934204,0.6274165202108963
4,0.6676787734031677,0.6274165202108963
5,0.6848650574684143,0.6274165202108963
6,0.7018826603889465,0.6274165202108963
7,0.7173717617988586,0.6274165202108963
8,0.7319536805152893,0.6274165202108963
9,0.7434620261192322,0.6274165202108963
10,0.7525471448898315,0.6274165202108963
0,0.7207192778587341,0.6203866432337434
1,0.6205345392227173,0.7328646748681898
2,0.5236214399337769,0.8734622144112478
3,0.46458882093429565,0.9191564147627417
4,0.4211544096469879,0.9173989455184535
5,0.38419586420059204,0.9068541300527241
6,0.3408870995044708,0.9420035149384886
7,0.3063903748989105,0.9437609841827768
8,0.28370627760887146,0.9402460456942003
9,0.2598913311958313,0.9472759226713533
10,0.243990957736969,0.945518453427065
0,0.6677275896072388,0.5992970123022847
1,0.5878428816795349,0.7943760984182777
2,0.5926058888435364,0.7065026362038664
3,0.54558926820755,0.7838312829525483
4,0.5611476898193359,0.6942003514938488
5,0.515149712562561,0.7926186291739895
6,0.4771445393562317,0.8383128295254832
7,0.4235471487045288,0.8857644991212654
8,0.37834474444389343,0.9086115992970123
9,0.3321812152862549,0.9209138840070299
10,0.3516766428947449,0.9068541300527241
0,0.6843684315681458,0.4956063268892794
1,0.6262760758399963,0.5992970123022847
2,0.5975683331489563,0.8260105448154658
3,0.5620424747467041,0.7873462214411248
4,0.5627877712249756,0.7715289982425307
5,0.5365424752235413,0.8664323374340949
6,0.5243675112724304,0.8875219683655536
7,0.5130904912948608,0.8963093145869947
8,0.49622273445129395,0.8681898066783831
9,0.4877417981624603,0.8822495606326889
10,0.49401286244392395,0.8611599297012302
0,0.7134042978286743,0.38137082601054484
1,0.6860440373420715,0.5043936731107206
2,0.4583509564399719,0.9367311072056239
3,0.3681613504886627,0.929701230228471
4,0.2673813998699188,0.945518453427065
5,0.36175021529197693,0.8224956063268892
6,0.3092867434024811,0.8629173989455184
7,0.426436185836792,0.7117750439367311
8,0.5377845168113708,0.6291739894551845
9,0.2760351300239563,0.8787346221441125
10,0.25375398993492126,0.9050966608084359
0,0.6710368394851685,0.6239015817223199
1,0.5341445207595825,0.8769771528998243
2,0.4388545751571655,0.9402460456942003
3,0.37555450201034546,0.9490333919156415
4,0.33907461166381836,0.9420035149384886
5,0.2965179681777954,0.9472759226713533
6,0.2597711384296417,0.9490333919156415
7,0.23675352334976196,0.9507908611599297
8,0.22566360235214233,0.9472759226713533
9,0.2041051685810089,0.9525483304042179
10,0.18765783309936523,0.9578207381370826
0,0.6823835372924805,0.4094903339191564
1,0.5640466213226318,0.8769771528998243
2,0.5234713554382324,0.8787346221441125
3,0.4598613381385803,0.9420035149384886
4,0.45682743191719055,0.9332161687170475
5,0.4095117747783661,0.9472759226713533
6,0.4125517010688782,0.9367311072056239
7,0.4028971791267395,0.9314586994727593
8,0.3842696249485016,0.929701230228471
9,0.3925683796405792,0.9103690685413005
10,0.32934877276420593,0.9402460456942003
0,0.7192318439483643,0.3304042179261863
1,0.5322762131690979,0.9050966608084359
2,0.47685834765434265,0.8541300527240774
3,0.4057653248310089,0.9279437609841827
4,0.31177863478660583,0.9332161687170475
5,0.2783190608024597,0.9490333919156415
6,0.2690896987915039,0.9349736379613357
7,0.2300718128681183,0.9420035149384886
8,0.20033913850784302,0.9507908611599297
9,0.24743255972862244,0.8963093145869947
10,0.20486825704574585,0.9314586994727593
0,0.6879671216011047,0.437609841827768
1,0.7001240849494934,0.4007029876977153
2,0.7924136519432068,0.37258347978910367
3,0.8951786756515503,0.37258347978910367
4,1.0054402351379395,0.37258347978910367
5,1.108702301979065,0.37258347978910367
