round,loss,accuracy
0,0.7036575675010681,0.49853658536585366
1,0.6478778123855591,0.6575609756097561
2,0.5955644845962524,0.7814634146341464
3,0.5461294054985046,0.824390243902439
4,0.4993964433670044,0.8351219512195122
5,0.4587100148200989,0.8458536585365853
6,0.42547595500946045,0.848780487804878
7,0.3991134762763977,0.8526829268292683
8,0.3785359859466553,0.8526829268292683
9,0.36253613233566284,0.8536585365853658
10,0.34975752234458923,0.8536585365853658
0,0.6812559962272644,0.5921951219512195
1,0.6252464056015015,0.7502439024390244
2,0.5739114880561829,0.8312195121951219
3,0.5254907011985779,0.8536585365853658
4,0.4833332598209381,0.8624390243902439
5,0.44618305563926697,0.8565853658536585
6,0.4147599935531616,0.8458536585365853
7,0.3881821930408478,0.8526829268292683
8,0.3674587905406952,0.8565853658536585
9,0.3513820767402649,0.8595121951219512
10,0.3388980031013489,0.8624390243902439
0,0.7375563383102417,0.4195121951219512
1,0.6438508629798889,0.6448780487804878
2,0.5707423090934753,0.8107317073170732
3,0.513361394405365,0.8517073170731707
4,0.46585163474082947,0.855609756097561
5,0.4257822334766388,0.8526829268292683
6,0.39640891551971436,0.8624390243902439
7,0.3718232810497284,0.8624390243902439
8,0.35368967056274414,0.8634146341463415
9,0.3402021527290344,0.8663414634146341
10,0.33011770248413086,0.8624390243902439
0,0.7041846513748169,0.49073170731707316
1,0.666273295879364,0.5882926829268292
2,0.6285741925239563,0.6907317073170731
3,0.5935799479484558,0.7434146341463415
4,0.5562781095504761,0.7707317073170732
5,0.5201663374900818,0.8107317073170732
6,0.48568370938301086,0.8146341463414634
7,0.4540645480155945,0.8214634146341463
8,0.4260365664958954,0.8263414634146341
9,0.4017060101032257,0.8282926829268292
10,0.38305920362472534,0.8282926829268292
0,0.7005492448806763,0.47024390243902436
1,0.6647698283195496,0.6234146341463415
2,0.6303384304046631,0.7502439024390244
3,0.5956595540046692,0.7804878048780488
4,0.5591529011726379,0.8078048780487805
5,0.5219196081161499,0.8087804878048781
6,0.4869306981563568,0.8048780487804879
7,0.4536903202533722,0.8117073170731708
8,0.4267461597919464,0.8204878048780487
9,0.4044268727302551,0.8282926829268292
10,0.3890770673751831,0.8341463414634146
0,0.6526733636856079,0.6136585365853658
1,0.6148087978363037,0.6526829268292683
2,0.5782330632209778,0.6956097560975609
3,0.5419042706489563,0.7639024390243903
4,0.5081107020378113,0.7980487804878049
5,0.4782273471355438,0.8039024390243903
6,0.45378610491752625,0.8087804878048781
7,0.43038079142570496,0.8253658536585365
8,0.4111752212047577,0.84
9,0.39625462889671326,0.8439024390243902
10,0.38428303599357605,0.8380487804878048
0,0.6685474514961243,0.6048780487804878
1,0.638793408870697,0.6995121951219512
2,0.609184980392456,0.7678048780487805
3,0.5772796869277954,0.7814634146341464
4,0.5425023436546326,0.8185365853658536
5,0.507915198802948,0.817560975609756
6,0.4759284257888794,0.8312195121951219
7,0.44654035568237305,0.8341463414634146
8,0.421093612909317,0.8312195121951219
9,0.4002200961112976,0.8341463414634146
10,0.3846580684185028,0.8380487804878048
0,0.6867547035217285,0.5707317073170731
1,0.661204993724823,0.6575609756097561
2,0.6355352997779846,0.697560975609756
3,0.6101019978523254,0.7365853658536585
4,0.5838528275489807,0.7736585365853659
5,0.558562159538269,0.7921951219512195
6,0.5332212448120117,0.8058536585365854
7,0.5088544487953186,0.8292682926829268
8,0.4851866066455841,0.8253658536585365
9,0.46321749687194824,0.8370731707317073
10,0.4428730607032776,0.84
0,0.7099061012268066,0.455609756097561
1,0.6927686929702759,0.5014634146341463
2,0.6759116053581238,0.5639024390243902
3,0.6597608923912048,0.6302439024390244
4,0.6438769102096558,0.6731707317073171
5,0.6285296678543091,0.7180487804878048
6,0.6129815578460693,0.7590243902439024
7,0.5972556471824646,0.7795121951219512
8,0.5816380977630615,0.7941463414634147
9,0.5658935308456421,0.8039024390243903
10,0.5501992106437683,0.8136585365853658
0,0.7513828873634338,0.36585365853658536
1,0.7014144062995911,0.4751219512195122
2,0.6593974232673645,0.5853658536585366
3,0.6192876100540161,0.6721951219512196
4,0.5798851847648621,0.7365853658536585
5,0.5398833751678467,0.7873170731707317
6,0.501679003238678,0.8078048780487805
7,0.4665510654449463,0.8126829268292682
8,0.43664929270744324,0.8224390243902439
9,0.41083526611328125,0.8282926829268292
10,0.3920747935771942,0.8351219512195122
0,0.6881386637687683,0.5531707317073171
1,0.6658514142036438,0.6478048780487805
2,0.643785297870636,0.6878048780487804
3,0.620972752571106,0.7229268292682927
4,0.5985249876976013,0.7541463414634146
5,0.5757442712783813,0.7697560975609756
6,0.5532408952713013,0.7853658536585366
7,0.5297581553459167,0.8029268292682927
8,0.5067815184593201,0.8107317073170732
9,0.4838930666446686,0.824390243902439
10,0.463670551776886,0.8321951219512195
0,0.7074786424636841,0.40487804878048783
1,0.6922557353973389,0.45951219512195124
2,0.680494487285614,0.4995121951219512
3,0.6685555577278137,0.5785365853658536
4,0.6566300988197327,0.6526829268292683
5,0.6443546414375305,0.72
6,0.6323553919792175,0.7404878048780488
7,0.6195728778839111,0.7580487804878049
8,0.6070162057876587,0.7863414634146342
9,0.5937888026237488,0.8039024390243903
10,0.5804295539855957,0.8039024390243903
0,0.6945838928222656,0.48585365853658535
1,0.6426698565483093,0.6487804878048781
2,0.5902010798454285,0.7668292682926829
3,0.5452789068222046,0.8
4,0.5050039291381836,0.8126829268292682
5,0.46511560678482056,0.8214634146341463
6,0.4342397451400757,0.824390243902439
7,0.4078907072544098,0.84
