round,loss,accuracy
0,0.6639664769172668,0.5676625659050967
1,0.20062270760536194,0.9437609841827768
2,0.11175050586462021,0.9560632688927944
3,0.0905342698097229,0.9718804920913884
4,0.08261837065219879,0.9771528998242531
5,0.08428309112787247,0.9753954305799648
6,0.08894488960504532,0.9771528998242531
7,0.08674891293048859,0.9771528998242531
8,0.07963662594556808,0.9789103690685413
9,0.07204727083444595,0.9806678383128296
10,0.06395742297172546,0.9806678383128296
0,0.6735928058624268,0.5992970123022847
1,0.24589696526527405,0.9138840070298769
2,0.12818139791488647,0.9525483304042179
3,0.09953564405441284,0.961335676625659
4,0.10461335629224777,0.9736379613356766
5,0.08129892498254776,0.9753954305799648
6,0.07706442475318909,0.9789103690685413
7,0.0797925516963005,0.9736379613356766
8,0.07979893684387207,0.9736379613356766
9,0.07120129466056824,0.9771528998242531
10,0.06285121291875839,0.9824253075571178
0,0.7362310290336609,0.39015817223198596
1,0.2734873294830322,0.9103690685413005
2,0.15317970514297485,0.9367311072056239
3,0.11242130398750305,0.9630931458699473
4,0.10470844060182571,0.9718804920913884
5,0.09582886844873428,0.9753954305799648
6,0.09214096516370773,0.9753954305799648
7,0.10096771270036697,0.9771528998242531
8,0.09924998134374619,0.9753954305799648
9,0.09580930322408676,0.9718804920913884
10,0.08321018517017365,0.9753954305799648
0,0.6904360055923462,0.5553602811950791
1,0.2288406491279602,0.929701230228471
2,0.16367805004119873,0.9367311072056239
3,0.17752279341220856,0.9437609841827768
4,0.18078501522541046,0.9525483304042179
5,0.31241559982299805,0.968365553602812
6,0.3029392957687378,0.9771528998242531
7,0.2970332205295563,0.9771528998242531
8,0.2936677038669586,0.9806678383128296
9,0.29414546489715576,0.9806678383128296
10,0.296996146440506,0.9789103690685413
0,0.7480230331420898,0.30579964850615116
1,0.242926687002182,0.929701230228471
2,0.12493479251861572,0.9525483304042179
3,0.1106424555182457,0.9595782073813708
4,0.11871442198753357,0.968365553602812
5,0.13238076865673065,0.9718804920913884
6,0.2876471281051636,0.9771528998242531
7,0.2942577302455902,0.9771528998242531
8,0.30034583806991577,0.9753954305799648
9,0.3059166371822357,0.9789103690685413
10,0.45941096544265747,0.9753954305799648
0,0.6232687830924988,0.8101933216168717
1,0.21718226373195648,0.9173989455184535
2,0.19420163333415985,0.9244288224956063
3,0.20512084662914276,0.9420035149384886
4,0.19316314160823822,0.9543057996485061
5,0.3196473717689514,0.9648506151142355
6,0.30503860116004944,0.9701230228471002
7,0.2991061508655548,0.9736379613356766
8,0.2953075170516968,0.9753954305799648
9,0.2956481873989105,0.9753954305799648
10,0.2995990514755249,0.9736379613356766
0,0.7219979763031006,0.35500878734622143
1,0.3073873817920685,0.9209138840070299
2,0.159109964966774,0.9314586994727593
3,0.13362061977386475,0.9525483304042179
4,0.12687340378761292,0.9595782073813708
5,0.12929844856262207,0.9701230228471002
6,0.28207361698150635,0.9771528998242531
7,0.28695234656333923,0.9789103690685413
8,0.291565477848053,0.9806678383128296
9,0.4435574412345886,0.9806678383128296
10,0.4473191499710083,0.9806678383128296
0,0.6794246435165405,0.5957820738137083
1,0.25481918454170227,0.9261862917398945
2,0.16432249546051025,0.929701230228471
3,0.16044668853282928,0.9402460456942003
4,0.15618447959423065,0.9525483304042179
5,0.14206740260124207,0.9666080843585237
6,0.2778255045413971,0.9736379613356766
7,0.2724516987800598,0.9753954305799648
8,0.27043354511260986,0.9771528998242531
9,0.2722263038158417,0.9789103690685413
10,0.2783609628677368,0.9806678383128296
0,0.7250375151634216,0.5817223198594025
1,0.29559579491615295,0.9226713532513181
2,0.1665116548538208,0.929701230228471
3,0.1566719114780426,0.9384885764499121
4,0.15533104538917542,0.9507908611599297
5,0.15310454368591309,0.9630931458699473
6,0.29446715116500854,0.9736379613356766
7,0.287548303604126,0.9718804920913884
8,0.283090204000473,0.9753954305799648
9,0.28347092866897583,0.9806678383128296
10,0.285810649394989,0.9789103690685413
0,0.692815899848938,0.5817223198594025
1,0.2688198387622833,0.9332161687170475
2,0.19088760018348694,0.9349736379613357
3,0.19854207336902618,0.9384885764499121
4,0.20959223806858063,0.9420035149384886
5,0.34027254581451416,0.9543057996485061
6,0.32891809940338135,0.9666080843585237
7,0.3221409320831299,0.9736379613356766
8,0.3172469437122345,0.9718804920913884
9,0.31464922428131104,0.9736379613356766
10,0.31474488973617554,0.9771528998242531
0,0.7436676025390625,0.2671353251318102
1,0.31230756640434265,0.9279437609841827
2,0.1493787169456482,0.9420035149384886
3,0.1533941924571991,0.9420035149384886
4,0.18158157169818878,0.9437609841827768
5,0.1995706856250763,0.9490333919156415
6,0.34954166412353516,0.9560632688927944
7,0.3462074398994446,0.961335676625659
8,0.3436047434806824,0.9701230228471002
9,0.6347990036010742,0.9736379613356766
10,0.6322131752967834,0.9736379613356766
0,0.7073442935943604,0.37258347978910367
1,0.3560468256473541,0.9472759226713533
