round,loss,accuracy
0,0.7174185514450073,0.37785588752196836
1,0.6191098690032959,0.655536028119508
2,0.5408084988594055,0.8400702987697716
3,0.4755999445915222,0.8787346221441125
4,0.42098113894462585,0.9033391915641477
5,0.3758334219455719,0.9138840070298769
6,0.3388223648071289,0.9173989455184535
7,0.3084380030632019,0.9261862917398945
8,0.28329458832740784,0.9279437609841827
9,0.2622571885585785,0.929701230228471
10,0.24444188177585602,0.9314586994727593
0,0.6920382380485535,0.4710017574692443
1,0.6396096348762512,0.70298769771529
2,0.5861541628837585,0.8857644991212654
3,0.5386339426040649,0.8840070298769771
4,0.49631422758102417,0.8734622144112478
5,0.4597017765045166,0.8734622144112478
6,0.42849019169807434,0.8734622144112478
7,0.4001448452472687,0.875219683655536
8,0.377827525138855,0.8734622144112478
9,0.3588108718395233,0.8769771528998243
10,0.3416363596916199,0.8804920913884007
0,0.7354978919029236,0.27768014059753954
1,0.645413875579834,0.5711775043936731
2,0.5749994516372681,0.7258347978910369
3,0.5120049118995667,0.7908611599297012
4,0.45828548073768616,0.8295254833040422
5,0.41375505924224854,0.8558875219683656
6,0.3791285753250122,0.8629173989455184
7,0.35305216908454895,0.8646748681898067
8,0.33460697531700134,0.8717047451669596
9,0.3199375569820404,0.8717047451669596
10,0.30685535073280334,0.8734622144112478
0,0.6558438539505005,0.6625659050966608
1,0.6268660426139832,0.8734622144112478
2,0.45838141441345215,0.9279437609841827
3,0.3404376804828644,0.9349736379613357
4,0.26608631014823914,0.9402460456942003
5,0.2199293076992035,0.945518453427065
6,0.19015266001224518,0.9472759226713533
7,0.1691576987504959,0.9507908611599297
8,0.15420570969581604,0.9578207381370826
9,0.14238519966602325,0.9630931458699473
10,0.1332578957080841,0.9648506151142355
0,0.6751068830490112,0.6151142355008787
1,0.5942589640617371,0.8646748681898067
2,0.5291328430175781,0.9103690685413005
3,0.4520694315433502,0.9279437609841827
4,0.38194140791893005,0.9332161687170475
5,0.336275190114975,0.9349736379613357
6,0.30219194293022156,0.9437609841827768
7,0.28004300594329834,0.9490333919156415
8,0.2614475190639496,0.9507908611599297
9,0.24464891850948334,0.9507908611599297
10,0.226143941283226,0.9507908611599297
0,0.7870315909385681,0.1335676625659051
1,0.7026883959770203,0.562390158172232
2,0.6407487392425537,0.632688927943761
3,0.48764097690582275,0.843585237258348
4,0.46629732847213745,0.8875219683655536
